年份,学校名称,院系名称,专业代码,专业名称,总分,政治__管综,外语,业务课_一,业务课_二
2020,湖北民族大学,生物科学与技术学院,0907Z1,林特食品加工与开发,253,33,33,50,50
2020,湖北民族大学,生物科学与技术学院,0907Z1,林特食品加工与开发,253,33,33,50,50
2020,湖北民族大学,林学园艺学院,90707,水土保持与荒漠化防治,253,33,33,50,50
2020,湖北民族大学,林学园艺学院,90705,野生动植物保护与利用,253,33,33,50,50
2020,西安交通大学,医学部,100501,中医基础理论,-,-,-,-,-
2020,湖北民族大学,林学园艺学院,90706,园林植物与观赏园艺,253,33,33,50,50
2020,西安交通大学,医学部,100501,中医基础理论,-,-,-,-,-
2020,湖北民族大学,生物科学与技术学院,83203,农产品加工及贮藏工程,264,37,37,56,56
2020,湖北民族大学,生物科学与技术学院,83202,粮食、油脂及植物蛋白工程,264,37,37,56,56
2020,湖北民族大学,生物科学与技术学院,83203,农产品加工及贮藏工程,264,37,37,56,56
2020,湖北民族大学,生物科学与技术学院,0907Z1,林特食品加工与开发,253,33,33,50,50
2020,湖北民族大学,生物科学与技术学院,83202,粮食、油脂及植物蛋白工程,264,37,37,56,56
2020,湖北民族大学,化学与环境工程学院,81703,生物化工,264,37,37,56,56
2020,湖北民族大学,生物科学与技术学院,83201,食品科学,264,37,37,56,56
2020,湖北民族大学,化学与环境工程学院,81703,生物化工,264,37,37,56,56
2020,湖北民族大学,生物科学与技术学院,83201,食品科学,264,37,37,56,56
2020,湖北民族大学,生物科学与技术学院,83201,食品科学,264,37,37,56,56
2020,湖北民族大学,化学与环境工程学院,81704,应用化学,264,37,37,56,56
2020,湖北民族大学,化学与环境工程学院,81703,生物化工,264,37,37,56,56
2020,湖北民族大学,化学与环境工程学院,81704,应用化学,264,37,37,56,56
2020,湖北民族大学,化学与环境工程学院,81702,化学工艺,264,37,37,56,56
2020,湖北民族大学,化学与环境工程学院,81704,应用化学,264,37,37,56,56
2020,湖北民族大学,化学与环境工程学院,81701,化学工程,264,37,37,56,56
2020,湖北民族大学,信息工程学院,0701Z1,信息安全,288,40,40,60,60
2020,湖北民族大学,信息工程学院,0701Z1,信息安全,288,40,40,60,60
2020,湖北民族大学,化学与环境工程学院,81701,化学工程,264,37,37,56,56
2020,湖北民族大学,理学院,70105,运筹学与控制论,288,40,40,60,60
2020,湖北民族大学,化学与环境工程学院,81702,化学工艺,264,37,37,56,56
2020,湖北民族大学,化学与环境工程学院,81701,化学工程,264,37,37,56,56
2020,湖北民族大学,化学与环境工程学院,81702,化学工艺,264,37,37,56,56
2020,湖北民族大学,理学院,70105,运筹学与控制论,288,40,40,60,60
2020,湖北民族大学,理学院,70104,应用数学,288,40,40,60,60
2020,湖北民族大学,理学院,70104,应用数学,288,40,40,60,60
2020,湖北民族大学,理学院,70104,应用数学,288,40,40,60,60
2020,湖北民族大学,理学院,70101,基础数学,288,40,40,60,60
2020,湖北民族大学,理学院,70101,基础数学,288,40,40,60,60
2020,湖北民族大学,文学与传媒学院,55200,(专业学位)新闻与传播,355,52,52,78,78
2020,湖北民族大学,文学与传媒学院,50102,语言学及应用语言学,355,52,52,78,78
2020,湖北民族大学,文学与传媒学院,50102,语言学及应用语言学,355,52,52,78,78
2020,湖北民族大学,文学与传媒学院,50103,汉语言文字学,355,52,52,78,78
2020,湖北民族大学,文学与传媒学院,50106,中国现当代文学,355,52,52,78,78
2020,湖北民族大学,文学与传媒学院,50105,中国古代文学,355,52,52,78,78
2020,湖北民族大学,文学与传媒学院,50103,汉语言文字学,355,52,52,78,78
2020,湖北民族大学,文学与传媒学院,50105,中国古代文学,355,52,52,78,78
2020,湖北民族大学,文学与传媒学院,50106,中国现当代文学,355,52,52,78,78
2020,湖北民族大学,文学与传媒学院,50106,中国现当代文学,355,52,52,78,78
2020,湖北民族大学,文学与传媒学院,50102,语言学及应用语言学,355,52,52,78,78
2020,湖北民族大学,文学与传媒学院,50105,中国古代文学,355,52,52,78,78
2020,湖北民族大学,文学与传媒学院,55200,(专业学位)新闻与传播,355,52,52,78,78
2020,湖北民族大学,文学与传媒学院,50101,文艺学,355,52,52,78,78
2020,湖北民族大学,文学与传媒学院,50101,文艺学,355,52,52,78,78
2020,湖北民族大学,文学与传媒学院,50101,文艺学,355,52,52,78,78
2020,北京大学,马克思主义学院,30505,思想政治教育,345,55,55,90,90
2020,北京大学,马克思主义学院,30503,马克思主义中国化研究,345,55,55,90,90
2020,北京大学,马克思主义学院,30503,马克思主义中国化研究,345,55,55,90,90
2020,北京大学,马克思主义学院,30505,思想政治教育,345,55,55,90,90
2020,北京大学,马克思主义学院,30503,马克思主义中国化研究,345,55,55,90,90
2020,北京大学,马克思主义学院,30501,马克思主义基本原理,345,55,55,90,90
2020,北京大学,马克思主义学院,30505,思想政治教育,345,55,55,90,90
2020,北京大学,马克思主义学院,30501,马克思主义基本原理,345,55,55,90,90
2020,湖北民族大学,法学院,0304Z2,民族法学,325,46,46,69,69
2020,湖北民族大学,法学院,0304Z2,民族法学,325,46,46,69,69
2020,云南大学,体育学院,0304Z3,民族体育学,-,-,-,-,-
2020,云南大学,体育学院,0304Z3,民族体育学,-,-,-,-,-
2020,湖北民族大学,法学院,0304Z2,民族法学,325,46,46,69,69
2020,北京大学,马克思主义学院,30501,马克思主义基本原理,345,55,55,90,90
2020,天津师范大学,美术与设计学院,30405,中国少数民族艺术,-,-,-,-,-
2020,中央民族大学,民族学与社会学学院,30402,马克思主义民族理论与政策,325,46,46,69,69
2020,中央民族大学,民族学与社会学学院,30401,民族学,325,46,46,69,69
2020,中央民族大学,民族学与社会学学院,30401,民族学,325,46,46,69,69
2020,北京大学,教育学院,45114,(专业学位)现代教育技术,-,-,-,-,-
2020,北京大学,教育学院,45101,(专业学位)教育管理,-,-,-,-,-
2020,北京理工大学,数学与统计学院,45104,(专业学位)学科教学（数学）,-,-,-,-,-
2020,湖北师范大学,美术学院,135108,(专业学位)艺术设计,363,38,38,57,57
2020,黄冈师范学院,外国语学院,45108,(专业学位)学科教学（英语）,332,46,46,69,69
2020,黄冈师范学院,美术学院,45113,(专业学位)学科教学（美术）,346,46,46,69,69
2020,湖北师范大学,美术学院,135108,(专业学位)艺术设计,363,38,38,57,57
2020,天津理工大学,化学化工学院,45106,(专业学位)学科教学（化学）,-,-,-,-,-
2020,黄冈师范学院,外国语学院,45108,(专业学位)学科教学（英语）,332,46,46,69,69
2020,中央民族大学,民族学与社会学学院,30401,民族学,325,46,46,69,69
2020,北京大学,教育学院,45101,(专业学位)教育管理,-,-,-,-,-
2020,北京大学,马克思主义学院,45102,(专业学位)学科教学（思政）,-,-,-,-,-
2020,湖北师范大学,美术学院,135107,(专业学位)美术,351,38,38,57,57
2020,湖北师范大学,生命科学学院,71010,生物化学与分子生物学,330,40,40,60,60
2020,湖北师范大学,生命科学学院,71001,植物学,314,40,40,60,60
2020,湖北师范大学,美术学院,135107,(专业学位)美术,351,38,38,57,57
2020,湖北师范大学,生命科学学院,71001,植物学,314,40,40,60,60
2020,湖北师范大学,生命科学学院,71005,微生物学,363,40,40,60,60
2020,北京工商大学,计算机与信息工程学院,78401,教育技术学,-,-,-,-,-
2020,湖北师范大学,美术学院,135108,(专业学位)艺术设计,363,38,38,57,57
2020,湖北师范大学,生命科学学院,71010,生物化学与分子生物学,330,40,40,60,60
2020,湖北师范大学,生命科学学院,71010,生物化学与分子生物学,330,40,40,60,60
2020,湖北师范大学,生命科学学院,71001,植物学,314,40,40,60,60
2020,湖北师范大学,美术学院,135107,(专业学位)美术,351,38,38,57,57
2020,湖北师范大学,美术学院,135107,(专业学位)美术,351,38,38,57,57
2020,湖北师范大学,生命科学学院,71005,微生物学,363,40,40,60,60
2020,湖北师范大学,生命科学学院,71005,微生物学,363,40,40,60,60
2020,湖北师范大学,化学化工学院,0703Z3,精细化工,333,40,40,60,60
2020,湖北师范大学,化学化工学院,70303,有机化学,369,40,40,60,60
2020,湖北师范大学,城市与环境学院,40102,课程与教学论,339,46,46,138,-
2020,湖北师范大学,化学化工学院,70304,物理化学,288,40,40,60,60
2020,湖北师范大学,化学化工学院,0703Z3,精细化工,333,40,40,60,60
2020,湖北师范大学,城市与环境学院,70503,地图学与地理信息系统,327,40,40,60,60
2020,湖北师范大学,化学化工学院,70304,物理化学,288,40,40,60,60
2020,湖北师范大学,化学化工学院,0703Z3,精细化工,333,40,40,60,60
2020,湖北师范大学,城市与环境学院,70501,自然地理学,306,40,40,60,60
2020,湖北师范大学,化学化工学院,70304,物理化学,288,40,40,60,60
2020,湖北师范大学,城市与环境学院,40102,课程与教学论,339,46,46,138,-
2020,湖北师范大学,城市与环境学院,70502,人文地理学,339,40,40,60,60
2020,湖北师范大学,化学化工学院,70303,有机化学,369,40,40,60,60
2020,湖北师范大学,化学化工学院,70303,有机化学,369,40,40,60,60
2020,湖北师范大学,化学化工学院,70302,分析化学,354,40,40,60,60
2020,湖北师范大学,物理与电子科学学院,80300,光学工程,264,37,37,56,56
2020,湖北师范大学,物理与电子科学学院,80300,光学工程,264,37,37,56,56
2020,湖北师范大学,物理与电子科学学院,80300,光学工程,264,37,37,56,56
2020,湖北师范大学,化学化工学院,70302,分析化学,354,40,40,60,60
2020,湖北师范大学,化学化工学院,70301,无机化学,326,40,40,60,60
2020,湖北师范大学,物理与电子科学学院,80300,光学工程,264,37,37,56,56
2020,湖北师范大学,化学化工学院,70301,无机化学,326,40,40,60,60
2020,湖北师范大学,物理与电子科学学院,80300,光学工程,264,37,37,56,56
2020,湖北师范大学,化学化工学院,70302,分析化学,354,40,40,60,60
2020,湖北师范大学,物理与电子科学学院,80300,光学工程,264,37,37,56,56
2020,湖北师范大学,化学化工学院,40102,课程与教学论,379,46,46,138,-
2020,湖北师范大学,物理与电子科学学院,80300,光学工程,264,37,37,56,56
2020,湖北师范大学,化学化工学院,40102,课程与教学论,379,46,46,138,-
2020,湖北师范大学,物理与电子科学学院,40102,课程与教学论,333,46,46,138,-
2020,湖北师范大学,化学化工学院,70301,无机化学,326,40,40,60,60
2020,湖北师范大学,数学与统计学院,70105,运筹学与控制论,288,40,40,60,60
2020,湖北师范大学,数学与统计学院,70101,基础数学,346,40,40,60,60
2020,湖北师范大学,数学与统计学院,40102,课程与教学论,357,46,46,138,-
2020,湖北师范大学,历史文化学院,60200,中国史,326,44,44,132,-
2020,湖北师范大学,数学与统计学院,70105,运筹学与控制论,288,40,40,60,60
2020,湖北师范大学,数学与统计学院,40102,课程与教学论,357,46,46,138,-
2020,湖北师范大学,历史文化学院,60200,中国史,326,44,44,132,-
2020,湖北师范大学,数学与统计学院,70102,计算数学,318,40,40,60,60
2020,湖北师范大学,数学与统计学院,70104,应用数学,288,40,40,60,60
2020,湖北师范大学,数学与统计学院,70103,概率论与数理统计,288,40,40,60,60
2020,湖北师范大学,数学与统计学院,70101,基础数学,346,40,40,60,60
2020,湖北师范大学,物理与电子科学学院,40102,课程与教学论,333,46,46,138,-
2020,湖北师范大学,历史文化学院,40102,课程与教学论,333,46,46,138,-
2020,湖北师范大学,历史文化学院,40102,课程与教学论,333,46,46,138,-
2020,湖北师范大学,历史文化学院,60200,中国史,326,44,44,132,-
2020,湖北师范大学,历史文化学院,35200,(专业学位)社会工作,325,46,46,69,69
2020,湖北师范大学,外国语学院,45300,(专业学位)汉语国际教育,337,46,46,138,-
2020,湖北师范大学,外国语学院,45300,(专业学位)汉语国际教育,337,46,46,138,-
2020,湖北师范大学,历史文化学院,35200,(专业学位)社会工作,325,46,46,69,69
2020,湖北师范大学,历史文化学院,35200,(专业学位)社会工作,325,46,46,69,69
2020,湖北师范大学,外国语学院,40102,课程与教学论,331,46,46,138,-
2020,湖北师范大学,历史文化学院,35200,(专业学位)社会工作,325,46,46,69,69
2020,湖北师范大学,外国语学院,45300,(专业学位)汉语国际教育,337,46,46,138,-
2020,湖北师范大学,外国语学院,40102,课程与教学论,331,46,46,138,-
2020,湖北师范大学,文学院,0501Z3,审美文化与文学,355,52,52,78,78
2020,湖北师范大学,历史文化学院,35200,(专业学位)社会工作,325,46,46,69,69
2020,湖北师范大学,文学院,0501Z3,审美文化与文学,355,52,52,78,78
2020,湖北师范大学,历史文化学院,35200,(专业学位)社会工作,325,46,46,69,69
2020,湖北师范大学,文学院,0501Z3,审美文化与文学,355,52,52,78,78
2020,湖北师范大学,文学院,0501Z1,地域文化与文学,355,52,52,78,78
2020,湖北师范大学,文学院,50106,中国现当代文学,404,52,52,78,78
2020,湖北师范大学,文学院,50105,中国古代文学,355,52,52,78,78
2020,湖北师范大学,文学院,50105,中国古代文学,355,52,52,78,78
2020,湖北师范大学,文学院,50103,汉语言文字学,355,52,52,78,78
2020,湖北师范大学,文学院,50105,中国古代文学,355,52,52,78,78
2020,湖北师范大学,文学院,50103,汉语言文字学,355,52,52,78,78
2020,湖北师范大学,文学院,50103,汉语言文字学,355,52,52,78,78
2020,湖北师范大学,文学院,0501Z1,地域文化与文学,355,52,52,78,78
2020,湖北师范大学,文学院,0501Z1,地域文化与文学,355,52,52,78,78
2020,湖北师范大学,文学院,50106,中国现当代文学,404,52,52,78,78
2020,湖北师范大学,文学院,50106,中国现当代文学,404,52,52,78,78
2020,湖北师范大学,文学院,50102,语言学及应用语言学,404,52,52,78,78
2020,湖北师范大学,文学院,50102,语言学及应用语言学,404,52,52,78,78
2020,湖北师范大学,文学院,50102,语言学及应用语言学,404,52,52,78,78
2020,湖北师范大学,文学院,50102,语言学及应用语言学,404,52,52,78,78
2020,湖北师范大学,体育学院,40102,课程与教学论,333,35,35,105,-
2020,湖北师范大学,文学院,40102,课程与教学论,363,46,46,138,-
2020,湖北师范大学,体育学院,45201,(专业学位)体育教学,287,35,35,105,-
2020,湖北师范大学,文学院,40102,课程与教学论,363,46,46,138,-
2020,湖北师范大学,体育学院,45204,(专业学位)社会体育指导,355,35,35,105,-
2020,湖北师范大学,体育学院,40102,课程与教学论,333,35,35,105,-
2020,湖北师范大学,文学院,50101,文艺学,373,52,52,78,78
2020,湖北师范大学,文学院,50101,文艺学,373,52,52,78,78
2020,湖北师范大学,文学院,50101,文艺学,373,52,52,78,78
2020,天津师范大学,教师教育学院,45114,(专业学位)现代教育技术,-,-,-,-,-
2020,天津师范大学,教师教育学院,45117,(专业学位)科学与技术教育,-,-,-,-,-
2020,天津师范大学,教师教育学院,45117,(专业学位)科学与技术教育,-,-,-,-,-
2020,天津师范大学,教师教育学院,45108,(专业学位)学科教学（英语）,-,-,-,-,-
2020,天津师范大学,教师教育学院,45108,(专业学位)学科教学（英语）,-,-,-,-,-
2020,天津师范大学,教师教育学院,45114,(专业学位)现代教育技术,-,-,-,-,-
2020,天津师范大学,教师教育学院,45103,(专业学位)学科教学（语文）,-,-,-,-,-
2020,天津师范大学,教师教育学院,45104,(专业学位)学科教学（数学）,-,-,-,-,-
2020,湖北师范大学,教育科学学院,45116,(专业学位)心理健康教育,353,46,46,138,-
2020,湖北师范大学,教育科学学院,0401Z1,教师教育,331,46,46,138,-
2020,天津师范大学,教师教育学院,45103,(专业学位)学科教学（语文）,-,-,-,-,-
2020,天津师范大学,教师教育学院,45104,(专业学位)学科教学（数学）,-,-,-,-,-
2020,湖北师范大学,教育科学学院,45101,(专业学位)教育管理,334,46,46,138,-
2020,湖北师范大学,教育科学学院,45101,(专业学位)教育管理,334,46,46,138,-
2020,湖北师范大学,教育科学学院,0401Z1,教师教育,331,46,46,138,-
2020,湖北师范大学,教育科学学院,45118,(专业学位)学前教育,343,46,46,138,-
2020,湖北师范大学,教育科学学院,45118,(专业学位)学前教育,343,46,46,138,-
2020,湖北师范大学,教育科学学院,45115,(专业学位)小学教育,333,46,46,138,-
2020,湖北师范大学,教育科学学院,0401Z1,教师教育,331,46,46,138,-
2020,湖北师范大学,教育科学学院,45115,(专业学位)小学教育,333,46,46,138,-
2020,湖北师范大学,教育科学学院,45116,(专业学位)心理健康教育,353,46,46,138,-
2020,北京工商大学,计算机与信息工程学院,81000,信息与通信工程,-,-,-,-,-
2020,湖北大学,材料科学与工程学院,80500,材料科学与工程,264,37,37,56,56
2020,湖北大学,体育学院,45200,(专业学位)体育,292,35,35,105,-
2020,湖北大学,材料科学与工程学院,70300,化学,288,40,40,60,60
2020,湖北大学,资源环境学院,95100,(专业学位)农业,300,42,42,126,-
2020,湖北大学,资源环境学院,70500,地理学,350,40,40,60,60
2020,北京工商大学,计算机与信息工程学院,83500,软件工程,-,-,-,-,-
2020,湖北大学,材料科学与工程学院,80500,材料科学与工程,264,37,37,56,56
2020,湖北大学,材料科学与工程学院,80500,材料科学与工程,264,37,37,56,56
2020,湖北大学,资源环境学院,71300,生态学,288,40,40,60,60
2020,湖北大学,资源环境学院,70500,地理学,350,40,40,60,60
2020,湖北大学,体育学院,45200,(专业学位)体育,292,35,35,105,-
2020,湖北大学,资源环境学院,70500,地理学,350,40,40,60,60
2020,北京工商大学,计算机与信息工程学院,83900,网络空间安全,-,-,-,-,-
2020,湖北大学,资源环境学院,45100,(专业学位)教育,331,46,46,138,-
2020,湖北大学,生命科学学院,71300,生态学,288,40,40,60,60
2020,湖北大学,生命科学学院,71000,生物学,288,40,40,60,60
2020,湖北大学,生命科学学院,100700,药学,300,42,42,126,-
2020,湖北大学,生命科学学院,100700,药学,300,42,42,126,-
2020,湖北大学,生命科学学院,71000,生物学,288,40,40,60,60
2020,湖北大学,体育学院,40300,体育学,279,46,46,138,-
2020,湖北大学,生命科学学院,71000,生物学,288,40,40,60,60
2020,湖北大学,生命科学学院,71000,生物学,288,40,40,60,60
2020,湖北大学,体育学院,40300,体育学,279,46,46,138,-
2020,湖北大学,体育学院,45200,(专业学位)体育,292,35,35,105,-
2020,湖北大学,生命科学学院,100700,药学,300,42,42,126,-
2020,湖北大学,生命科学学院,100700,药学,300,42,42,126,-
2020,湖北大学,体育学院,40300,体育学,279,46,46,138,-
2020,湖北大学,体育学院,40300,体育学,279,46,46,138,-
2020,湖北大学,生命科学学院,95100,(专业学位)农业,253,33,33,50,50
2020,湖北大学,化学化工学院,70300,化学,288,40,40,60,60
2020,湖北大学,化学化工学院,70300,化学,288,40,40,60,60
2020,湖北大学,化学化工学院,70300,化学,288,40,40,60,60
2020,湖北大学,化学化工学院,40100,教育学,331,46,46,138,-
2020,湖北大学,化学化工学院,45100,(专业学位)教育,356,46,46,69,69
2020,贵州师范大学,物理与电子科学学院,80900,电子科学与技术,-,-,-,-,-
2020,湖北大学,化学化工学院,70300,化学,288,40,40,60,60
2020,湖北大学,化学化工学院,81704,应用化学,264,37,37,56,56
2020,湖北大学,生命科学学院,45100,(专业学位)教育,395,46,46,69,69
2020,湖北大学,化学化工学院,70300,化学,288,40,40,60,60
2020,贵州师范大学,物理与电子科学学院,80900,电子科学与技术,-,-,-,-,-
2020,湖北大学,生命科学学院,71000,生物学,288,40,40,60,60
2020,贵州师范大学,物理与电子科学学院,80900,电子科学与技术,-,-,-,-,-
2020,贵州师范大学,物理与电子科学学院,77400,电子科学与技术,-,-,-,-,-
2020,贵州师范大学,物理与电子科学学院,77400,电子科学与技术,-,-,-,-,-
2020,贵州师范大学,物理与电子科学学院,70200,物理学,-,-,-,-,-
2020,华中师范大学,数学与统计学学院,70100,数学,304,40,40,60,60
2020,华中师范大学,数学与统计学学院,70100,数学,304,40,40,60,60
2020,华中师范大学,数学与统计学学院,83900,网络空间安全,-,-,-,-,-
2020,贵州师范大学,物理与电子科学学院,45100,(专业学位)教育,-,-,-,-,-
2020,华中师范大学,数学与统计学学院,70100,数学,304,40,40,60,60
2020,华中师范大学,数学与统计学学院,83900,网络空间安全,-,-,-,-,-
2020,贵州师范大学,物理与电子科学学院,77400,电子科学与技术,-,-,-,-,-
2020,华中师范大学,数学与统计学学院,70100,数学,304,40,40,60,60
2020,贵州师范大学,物理与电子科学学院,70200,物理学,-,-,-,-,-
2020,贵州师范大学,物理与电子科学学院,70200,物理学,-,-,-,-,-
2020,贵州师范大学,物理与电子科学学院,70200,物理学,-,-,-,-,-
2020,华中师范大学,数学与统计学学院,45100,(专业学位)教育,-,-,-,-,-
2020,华中师范大学,数学与统计学学院,40100,教育学,-,-,-,-,-
2020,华中师范大学,数学与统计学学院,25200,(专业学位)应用统计,362,48,48,72,72
2020,天津师范大学,新闻传播学院,50300,新闻传播学,-,-,-,-,-
2020,天津师范大学,新闻传播学院,55200,(专业学位)新闻与传播,355,52,52,78,78
2020,湖北大学,马克思主义学院,95100,(专业学位)农业,300,42,42,126,-
2020,湖北大学,马克思主义学院,45100,(专业学位)教育,394,46,46,69,69
2020,天津师范大学,新闻传播学院,55200,(专业学位)新闻与传播,355,52,52,78,78
2020,湖北大学,马克思主义学院,95100,(专业学位)农业,300,42,42,126,-
2020,天津师范大学,新闻传播学院,50300,新闻传播学,-,-,-,-,-
2020,湖北大学,马克思主义学院,45100,(专业学位)教育,394,46,46,69,69
2020,湖北大学,艺术学院,135100,(专业学位)艺术,347,38,38,57,57
2020,湖北大学,马克思主义学院,30500,马克思主义理论,325,46,46,69,69
2020,湖北大学,马克思主义学院,30500,马克思主义理论,325,46,46,69,69
2020,湖北大学,艺术学院,135100,(专业学位)艺术,347,38,38,57,57
2020,湖北大学,艺术学院,135100,(专业学位)艺术,347,38,38,57,57
2020,湖北大学,艺术学院,135100,(专业学位)艺术,347,38,38,57,57
2020,湖北大学,马克思主义学院,30500,马克思主义理论,325,46,46,69,69
2020,湖北大学,艺术学院,130400,美术学,347,38,38,57,57
2020,湖北大学,艺术学院,130500,设计学,347,38,38,57,57
2020,湖北大学,教育学院,78401,教育技术学,288,40,40,60,60
2020,湖北大学,外国语学院,50200,外国语言文学,355,52,52,78,78
2020,湖北大学,教育学院,40200,心理学,331,46,46,138,-
2020,湖北大学,教育学院,40100,教育学,331,46,46,138,-
2020,湖北大学,外国语学院,50200,外国语言文学,355,52,52,78,78
2020,湖北大学,教育学院,40100,教育学,331,46,46,138,-
2020,湖北大学,教育学院,45100,(专业学位)教育,331,46,46,69,69
2020,湖北大学,教育学院,40200,心理学,331,46,46,138,-
2020,湖北大学,外国语学院,55100,(专业学位)翻译,331,46,46,138,-
2020,湖北大学,教育学院,40200,心理学,331,46,46,138,-
2020,湖北大学,外国语学院,55100,(专业学位)翻译,331,46,46,138,-
2020,湖北大学,教育学院,45100,(专业学位)教育,331,46,46,69,69
2020,湖北大学,教育学院,40100,教育学,331,46,46,138,-
2020,湖北大学,外国语学院,40100,教育学,331,46,46,138,-
2020,湖北大学,外国语学院,45100,(专业学位)教育,405,46,46,69,69
2020,湖北大学,外国语学院,50200,外国语言文学,355,52,52,78,78
2020,湖北大学,商学院,125400,(专业学位)旅游管理,175,88,44,-,-
2020,湖北大学,商学院,25400,(专业学位)国际商务,343,48,48,72,72
2020,湖北大学,商学院,125300,(专业学位)会计,215,125,50,-,-
2020,湖北大学,商学院,120200,工商管理,345,49,49,74,74
2020,湖北大学,商学院,20204,金融学,343,48,48,72,72
2020,湖北大学,商学院,120200,工商管理,345,49,49,74,74
2020,湖北大学,商学院,125300,(专业学位)会计,215,125,50,-,-
2020,湖北大学,商学院,25100,(专业学位)金融,343,48,48,72,72
2020,湖北大学,商学院,120200,工商管理,345,49,49,74,74
2020,湖北大学,商学院,125100,(专业学位)工商管理,175,88,44,-,-
2020,湖北大学,商学院,20100,理论经济学,343,48,48,72,72
2020,湖北大学,政法与公共管理学院,120400,公共管理,376,49,49,74,74
2020,湖北大学,政法与公共管理学院,120400,公共管理,376,49,49,74,74
2020,湖北大学,商学院,20100,理论经济学,343,48,48,72,72
2020,湖北大学,政法与公共管理学院,125200,(专业学位)公共管理,175,88,44,-,-
2020,湖北大学,商学院,20100,理论经济学,343,48,48,72,72
2020,湖北大学,政法与公共管理学院,120400,公共管理,376,49,49,74,74
2020,湖北大学,商学院,20100,理论经济学,343,48,48,72,72
2020,湖北大学,政法与公共管理学院,35102,(专业学位)法律（法学）,325,46,46,69,69
2020,湖北大学,政法与公共管理学院,120400,公共管理,376,49,49,74,74
2020,湖北大学,政法与公共管理学院,30100,法学,339,46,46,69,69
2020,湖北大学,政法与公共管理学院,30100,法学,339,46,46,69,69
2020,湖北大学,政法与公共管理学院,30100,法学,339,46,46,69,69
2020,湖北大学,政法与公共管理学院,35102,(专业学位)法律（法学）,325,46,46,69,69
2020,湖北大学,政法与公共管理学院,30100,法学,339,46,46,69,69
2020,湖北大学,历史文化学院,125500,(专业学位)图书情报,190,88,44,-,-
2020,湖北大学,文学院,50100,中国语言文学,355,52,52,78,78
2020,湖北大学,政法与公共管理学院,30100,法学,339,46,46,69,69
2020,湖北大学,历史文化学院,60200,中国史,324,44,44,132,-
2020,湖北大学,历史文化学院,45100,(专业学位)教育,335,46,46,69,69
2020,湖北大学,文学院,50100,中国语言文学,355,52,52,78,78
2020,湖北大学,历史文化学院,60200,中国史,324,44,44,132,-
2020,湖北大学,历史文化学院,120503,档案学,345,49,49,74,74
2020,湖北大学,历史文化学院,60200,中国史,324,44,44,132,-
2020,湖北大学,文学院,50100,中国语言文学,355,52,52,78,78
2020,湖北大学,外国语学院,45100,(专业学位)教育,405,46,46,69,69
2020,湖北大学,文学院,50100,中国语言文学,355,52,52,78,78
2020,湖北大学,历史文化学院,0603L1,世界史,324,44,44,132,-
2020,湖北大学,历史文化学院,60200,中国史,324,44,44,132,-
2020,湖北大学,文学院,50100,中国语言文学,355,52,52,78,78
2020,湖北大学,商学院,120200,工商管理,345,49,49,74,74
2020,华中师范大学,新闻传播学院,50300,新闻传播学,372,52,52,78,78
2020,华中师范大学,法学院,30100,法学,342,50,50,90,90
2020,华中师范大学,教师教育学院,40100,教育学,331,46,46,138,-
2020,华中师范大学,法学院,35102,(专业学位)法律（法学）,325,46,46,69,69
2020,华中师范大学,新闻传播学院,55200,(专业学位)新闻与传播,384,52,52,78,78
2020,华中师范大学,新闻传播学院,50300,新闻传播学,372,52,52,78,78
2020,华中师范大学,法学院,30100,法学,342,50,50,90,90
2020,华中师范大学,新闻传播学院,50300,新闻传播学,372,52,52,78,78
2020,华中师范大学,新闻传播学院,50300,新闻传播学,372,52,52,78,78
2020,华中师范大学,信息化与基础教育均衡发展协同创新中心,40100,教育学,331,46,46,138,-
2020,华中师范大学,法学院,35101,(专业学位)法律（非法学）,345,46,46,69,69
2020,华中师范大学,法学院,35101,(专业学位)法律（非法学）,345,46,46,69,69
2020,华中师范大学,法学院,30100,法学,342,50,50,90,90
2020,华中师范大学,法学院,30100,法学,342,50,50,90,90
2020,湖北大学,历史文化学院,125500,(专业学位)图书情报,190,88,44,-,-
2020,华中师范大学,国家文化产业研究中心,95138,(专业学位)农村发展,273,33,33,50,50
2020,华中师范大学,国家文化产业研究中心,1204J2,文化资源与文化产业,365,55,52,100,100
2020,华中师范大学,国家文化产业研究中心,120100,管理科学与工程,351,49,49,74,74
2020,华中师范大学,法学院,30100,法学,342,50,50,90,90
2020,华中师范大学,国家文化产业研究中心,1204J2,文化资源与文化产业,365,55,52,100,100
2020,华中师范大学,法学院,30100,法学,342,50,50,90,90
2020,华中师范大学,法学院,30100,法学,342,50,50,90,90
2020,华中师范大学,国家文化产业研究中心,1204J2,文化资源与文化产业,365,55,52,100,100
2020,华中师范大学,法学院,35102,(专业学位)法律（法学）,325,46,46,69,69
2020,华中师范大学,国家文化产业研究中心,95138,(专业学位)农村发展,273,33,33,50,50
2020,华中师范大学,国家文化产业研究中心,50100,中国语言文学,355,52,52,78,78
2020,华中师范大学,国家数字化学习工程技术研究中心,81200,计算机科学与技术,264,37,37,56,56
2020,华中师范大学,国家数字化学习工程技术研究中心,81200,计算机科学与技术,264,37,37,56,56
2020,华中师范大学,国家数字化学习工程技术研究中心,81200,计算机科学与技术,264,37,37,56,56
2020,北京信息科技大学,信息管理学院,120500,图书情报与档案管理,-,-,-,-,-
